"ORDEN_V"	"CPRO"	"CMUN"	"TIPO_VIV"	"TENEN_VIV"	"RT_imp"	"SUPERF"	"PLANTAS_sr"	"PLANTAS_br"	"TIPO_EDIF"	"ANOCO"	"TAM_HOG_5"
538833	29	067	1	2	0	97	10	0	3	1965	4
538884	29	007	1	2	0	128	2	0	1	2007	4
538885	29	070	0			73	10	0	3	1975	
538967	29	993	1	3	1	219	1	0	1	2008	3
538986	29	012	0			31	4	0	3	1964	
538988	29	993	1	2	0	122	1	0	1	2007	4
538990	29	075	1	4	1	52	3	0	3	2006	1
539003	29	067	1	2	0	94	7	0	3	1964	3
539009	29	054	1	3	0	60	3	1	3	2003	5
539016	29	054	0			73	7	0	3	2018	
539038	29	992	0			75	1	0	1	1999	
539040	29	069	0			55	7	0	3	1978	
539072	29	067	1	2	1	41	6	0	3	2005	2
539087	29	094	1	2	0	122	1	0	1	2010	3
539128	29	069	0			513	1	0	1	1982	
539146	29	067	0			60	7	0	3	1964	
539149	29	069	0			53	6	1	3	1990	
539161	29	051	1	3	1	90	7	0	3	1979	2
539214	29	091	0			62	4	0	3	2003	
539222	29	992	1	2	0	101	1	0	1	1985	5
539235	29	067	1	2	0	51	3	0	3	2009	1
539239	29	051	0			87	8	2	3	2003	
539281	29	067	1	2	1	72	2	0	2	1981	1
539282	29	008	0			89	5	0	3	2007	
539332	29	094	0			90	2	0	3	2000	
539352	29	025	1	2	0	67	4	0	3	1999	3
539389	29	025	0			29	10	0	3	1985	
539398	29	067	1	3	1	70	9	1	3	1970	3
539411	29	067	0			49	2	0	2	1966	
539419	29	007	1	2	0	60	3	0	3	2001	4
539438	29	993	1	2	1	93	1	0	1	1993	1
539454	29	069	1	2	0	92	6	0	3	1984	3
539478	29	051	1	2	0	65	6	0	3	1990	3
539505	29	067	0			46	8	0	3	1991	
539526	29	082	1	3	1	148	4	0	3	1999	3
539559	29	025	0			43	1	0	3	1972	
539583	29	067	0			61	8	0	3	2007	
539591	29	991	1	4	0	25	1	0	1	1950	1
539593	29	067	1	2	1	89	7	0	3	1995	5
539608	29	051	1	2	0	68	5	0	3	2005	5
539616	29	015	0			123	1	0	1		
539629	29	991	1	2	0	104	1	0	1	1986	5
539651	29	025	1	2	0	87	7	0	3	2002	1
539691	29	015	0			110	1	0	1		
539697	29	091	0			53	1	0	1	1985	
539714	29	067	1	2	0	119	9	0	3	2009	4
539727	29	067	0			32	7	0	3	1900	
539780	29	067	1	2	0	51	3	0	3	1958	3
539837	29	091	1	2	0	47	4	0	3	2004	2
539854	29	069	0			31	7	0	3	1978	
539863	29	091	1	2	0	114	3	0	3	2006	3
539895	29	901	1	2	0	103	6	0	3	2006	4
539896	29	051	1	2	0	89	1	0	3	1998	3
539910	29	068	0			114	4	0	3	2008	
539955	29	067	1	2	0	70	10	0	3	1981	3
539970	29	067	1	3	1	65	9	0	3	1979	4
540006	29	069	1	2	0	81	5	0	3		1
540026	29	094	1	3	1	80	5	0	3	2011	1
540047	29	070	0			61	4	0	3	2007	
540069	29	054	0			98	6	0	3	1987	
540109	29	007	1	2	1	97	1	0	1		2
540125	29	067	0			129	1	0	1		
540140	29	067	1	2	0	71	5	0	3	1976	2
540157	29	054	0			76	7	0	3	2018	
540184	29	082	1	2	0	83	1	0	3	1988	2
540209	29	991	0			33	2	0	3		
540228	29	067	1	3	0	72	10	0	3	1966	5
540251	29	992	1	2	0	196	1	0	1	2011	4
540268	29	070	1	2	1	39	2	0		1987	3
540276	29	070	0			95	3	0	3	1986	
540321	29	015	1	2	0	60	1	0	1	1971	1
540362	29	094	1	2	0	65	5	0	3	1994	3
540366	29	069	0			194	1	0	1	1977	
540382	29	070	0			86	1	0	1	1990	
540389	29	992	1	2	0	83	2	0	3	2006	3
540428	29	091	0			41	4	0	3	2008	
540466	29	992	1	2	0	113	1	0	1	1968	4
540498	29	067	1	2	0	56	6	0	3	2007	1
540585	29	082	0			39	5	0	3	1992	
540586	29	993	0			25	1	0	3	2006	
540645	29	991	1	2	1	203	1	0	2	1976	1
540652	29	042	1	2	0	65	4	0	3	1975	2
540689	29	051	0			186	1	0	1	1978	
540758	29	015	0			1000	1	0	1		
540768	29	991	1	2	1	66	1	0	1	1978	1
540805	29	992	0			89	1	0	1	1956	
540811	29	992	1	2	0	218	1	1	1	2008	2
540860	29	992	1	3	1	172	1	0	1	1963	2
540878	29	051	0			83	3	0	3	1996	
540947	29	991	1	4	1				4		2
540957	29	992	0			71	1	0	2	2001	
540978	29	068	1	2	1	64	3	0	3	2004	2
541060	29	015	0			125	1	0	1		
541088	29	067	1	2	0	111	8	0	3	2003	4
541151	29	901	1	2	0	119	3	0	1	2008	4
541177	29	067	1	2	0	41	2	0	3	1960	3
541192	29	067	1	3	1	66	2	0	2	2005	2
541226	29	094	1	2	0	84	7	0	3	2001	3
541260	29	082	1	2	0	61	6	0	3	2003	3
541263	29	067	1	2	0	146	3	0	3	2002	4
541270	29	067	1	4	1	75	1	0	1	1936	1
541338	29	069	1	4	1	15	5	0	3	1966	1
541383	29	070	0			81	5	0	3	2008	
541398	29	025	1	2	0	70	4	1	3	1972	3
541463	29	069	0			254	2	0	1	2004	
541536	29	094	1	2	0	120	3	0	3	1991	1
541588	29	069	0			36	6	1	3	1990	
541589	29	042	0			74			1		
541597	29	094	0			89	3	0	3	2008	
541602	29	054	0			37	2	0	3	2006	
541635	29	067	1	2	0	213	1	0	1	1960	5
541636	29	042	1	2	0	73	3	0	3	1990	3
541665	29	067	1	2	0	89	10	1	3	1976	2
541675	29	075	0			104	1	0	1	2010	
541696	29	094	0			89	8	0	3	2008	
541714	29	067	1	2	0	59	10	0	3	1968	2
541783	29	067	0			80	8	0	3	2019	
541784	29	069	1	2	1	79	5	0	3	2000	5
541801	29	993	0			90	3	0	3	2004	
541818	29	067	1	2	0	49	5	0	3	1961	2
541823	29	025	1	2	1	55	9	0	3	1965	1
541847	29	084	1	2	0	174	1	0	1	1962	1
541869	29	992	0			79	3	0	3	2007	
541891	29	082	0			157	1	0	1	2015	
541893	29	067	1	4	1	60	8	0	3	1963	2
541965	29	070	1	2	0	36	4	0	3	2002	1
542002	29	054	1	2	0	70	8	0	3	1985	2
542017	29	070	1	2	0	91	1	0	1	1989	2
542027	29	007	1	2	0	45	2	0	3	1996	2
542099	29	069	1	2	0	127	3	0	3	2004	3
542106	29	069	1	2	1	122	2	0	1	1982	1
542109	29	069	0			103	4	0	3	2014	
542135	29	069	1	2	1	130	2	0	3	1985	4
542342	29	069	1	2	0	80	9	0	3	1981	3
542388	29	082	1	2	1	80	5	0	3	1980	1
542414	29	067	0			71	8	0	3	2018	
542431	29	067	1	2	1	94	4	0	3	1980	3
542432	29	054	0			41	10	1	3	2005	
542490	29	051	1	3	1	130	3	0	3	1986	3
542524	29	067	1	3	1	216	1	0	1	1973	1
542539	29	070	1	3	1	70	4	0	2	1982	2
542543	29	015	1	2	0	99	3	1	3	2005	2
542548	29	015	1	3	1	98	4	0	3	2004	1
542555	29	069	0			141	2	0	3	1983	
542578	29	094	1	2	0	67	5	0	3	1968	3
542581	29	067	1	2	0	60	5	0	3	1968	2
542600	29	067	0			71	8	0	3	1963	
542601	29	007	1	2	0	161	4	2	2	2010	3
542621	29	068	1	2	1	55	4	1	3	2007	3
542649	29	067	0			101	9	0	3	1985	
542666	29	051	1	2	0	72	4	0	3	1989	4
542688	29	067	1	2	0	58	3	0	3	1997	2
542690	29	008	0			53	2	0	3	1970	
542696	29	067	1	2	0	71	1	0	1	1936	4
542700	29	091	1	2	1	127	4	0	3	2004	2
542710	29	067	1	2	0	61	10	0	3	1973	1
542740	29	054	1	2	0	59	9	0	3	1978	2
542746	29	069	1	2	0	83	4	0	3	2005	4
542780	29	082	0			54	4	0	3	1974	
542831	29	084	1	2	0	62	4	0	3	1991	1
542889	29	070	0			241			1	1981	
542943	29	992	1	2	0	132	1	0	1	1940	2
542958	29	042	1	2	0	97	1	0	1	1969	4
542987	29	991	1	2	0	65	1	0	1	1950	3
543020	29	051	1	3	1	94	1	0	1	1986	3
543025	29	075	1	2	1	94	3	0	3	2001	2
543031	29	070	0			104	1	0	1	1990	
543039	29	075	0			49	8	0	3	1975	
543047	29	070	0			135	4	0	3	2006	
543095	29	070	0			85	5	0	3	2010	
543100	29	991	0			104	1	0	1	1940	
543134	29	082	1	2	1	81	4	0	3	2007	4
543195	29	901	1	2	1	54	6	0	3	2004	1
543218	29	067	1	2	0	109	2	0	2	1960	1
543232	29	094	1	2	0	70	5	0	3	2004	3
543247	29	068	0			56	6	0	3	2001	
543251	29	067	1	2	1	63	7	0	3	2003	3
543346	29	067	1	2	0	121	2	0	1	1971	3
543372	29	025	1	2	0	71	3	1	3	2007	4
543462	29	094	1	2	1	70	10	0	3	1970	2
543586	29	082	1	3	1	105	1	0	3	1992	1
543609	29	069	0			41	10	1	3	1963	
543629	29	992	0			128	1	0	1	1996	
543634	29	051	1	2	1	31	2	0	3	1973	1
543638	29	094	1	2	0	53	1	0	1	1970	5
543650	29	067	0			79	7	0	3	2018	
543656	29	067	1	3	1	82	8	0	3	2008	1
543740	29	069	1	3	1	80	8	0	3	1977	5
543755	29	091	1	4	1	80	5	0	3	2008	1
543794	29	067	1	2	0	87	10	0	3	1975	1
543800	29	067	1	2	0	98	5	0	3	1994	3
543849	29	992	1	2	0	89	1	0	1	1997	3
543858	29	094	1	2	0	92	1	0	2	2002	4
543874	29	992	0			43	1	0	2		
543884	29	993	0			75	3	0	3	2006	
543886	29	054	0			75	9	0	3	1978	
543924	29	067	1	4	1	91	6	0	3	2003	4
543963	29	042	1	2	1	95	1	0	1	1995	4
544087	29	991	1	2	1	99	3	0	3	2009	3
544105	29	025	1	2	0	59	4	0	3	2006	1
544118	29	094	0			88	1	0	1	1975	
544184	29	069	1	2	0	79	1	0	1	1988	3
544239	29	051	0			27	2	0	3	1975	
544240	29	008	0			68	1	0	1	2011	
544277	29	992	0			89	1	0	1		
544285	29	069	0			911	1	0	1	2002	
544298	29	007	1	2	0	240	1	0	1	2002	3
544311	29	070	0			118	1	0	3	2018	
544349	29	067	1	2	0	120	2	0	3	1982	4
544408	29	051	0			81	1	0	1	1987	
544427	29	991	1	2	0	96	1	0	1		2
544441	29	051	1	2	1	117	1	0	1	2003	2
544448	29	025	1	2	0	73	4	0	3	2006	2
544496	29	991	0			54	1	0	1		
544498	29	094	1	2	0	83	7	0	3	1976	1
544510	29	069	0			112	5	0	3	2005	
544543	29	038	1	2	1	88	6	0	3	2007	4
544553	29	054	1	4	1	123	7	0	3	1990	3
544556	29	069	1	2	0	240	2	0	1	1980	2
544557	29	070	1	2	0	85	5	0	3	2005	2
544621	29	901	1	2	0	40	1	0	1	1973	3
544629	29	993	0			85	1	0	3	1965	
544631	29	901	1	2	0	61	10	1	3	1978	1
544633	29	067	0			166			1		
544640	29	067	1	2	0	85	7	0	3	1995	3
544652	29	901	0								
544663	29	901	1	2	0	98	5	0	3	2004	3
544664	29	038	1	2	0	90	1	0	1	1993	5
544687	29	070	1	2	0	86	1	0	1	2000	2
544718	29	901	1	2	0	87	6	0	3	2020	2
544765	29	069	1	2	0	52	6	0	3	1998	4
544795	29	067	1	2	0	90	2	0	3	2007	2
544830	29	015	0			37	4	0	3	2006	
544839	29	091	1	2	0	85	4	0	3	2005	2
544852	29	025	0			198	1	0	1	1970	
544865	29	992	1	2	0	71	2	0	1	1948	1
544875	29	075	1	3	1	43	6	1	3	1979	2
544926	29	007	1	2	0	89	1	0	3	1992	2
544942	29	012	0			36	1	0	1	1970	
544977	29	025	1	2	0	36	3	0	3	1989	4
544995	29	070	0			75	4	1	3	1992	
545119	29	070	1	2	0	75	3	0	3	2003	4
545132	29	094	1	2	1	38	3	0	3	1930	1
545151	29	068	1	2	1	98	3	0	3	2005	1
545157	29	038	1	2	0	102	7	0	3	2010	3
545172	29	054	1	4	0	54	7	0	3	1987	1
545202	29	067	1	2	0	124	2	0	3	2004	4
545226	29	091	0			64	10	0	3	1970	
545302	29	070	0			37	10	0	3	1975	
545382	29	067	1	2	0	68	7	0	3	2018	1
545511	29	070	1	2	0	83	5	0	3	1991	2
545564	29	067	0			87	5	0	3	1995	
545577	29	991	1	4	1	85	1	0	1	1942	1
545579	29	067	1	4	0	60	7	1	3	1989	1
545607	29	070	1	2	0	85	6	0	3	2002	4
545653	29	991	0			27	1	0	1		
545669	29	051	1	2	1	49	5	0	3	2007	1
545672	29	015	1	2	0	80	4	0	3	1976	2
545694	29	069	1	3	1	142	8	0	3	1985	1
545710	29	991	1	2	0	132	1	0	1	1986	3
545732	29	993	0			41	5	0	3	1978	
545741	29	051	0			100	4	0	3	2004	
545763	29	070	1	2	0	70	4	0	3	2003	5
545778	29	067	1	3	1	95	5	0	3	1984	3
545794	29	992	1	2	0	104	2	0	1	1999	1
545795	29	069	0			55	9	1	3	1974	
545808	29	051	1	2	0	90	7	0	3	1979	4
545836	29	992	1	2	0	109	3	0	2		5
545871	29	067	1	2	0	70	10	0	3	1975	4
545883	29	067	1	2	0	125	8	0	3	2001	5
545902	29	025	1	2	1	75	6	0	3	2006	5
545953	29	007	1	3	0	61	5	0	3	2001	1
545967	29	038	0			80	2	0	1	1997	
545977	29	067	1	2	0	80	1	0	1	1979	3
545988	29	901	1	2	0	94	6	0	3	2006	4
546004	29	069	0			87	7	0	3	1985	
546025	29	008	1	4	1	130			4		3
546041	29	025	0			60	6	0	3	2001	
546046	29	051	1	2	0	140	1	0	1	1990	5
546060	29	075	0			60	1	0	1	1940	
546069	29	094	1	2	0	87	4	0	3	2005	4
546108	29	901	1	2	0	103	6	0	3	2003	1
546119	29	992	0			90	2	0	3	2009	
546202	29	067	1	2	1	59	4	0	3	1959	4
546225	29	070	0			161	1	0	1	2006	
546344	29	067	1	2	1	54	4	0	3	1963	5
546353	29	067	0			62	4	0	3	1968	
546365	29	993	1	2	0	53	1	0	3	2010	1
546390	29	067	1	2	0	75	3	0	3	1988	3
546395	29	070	0			31			3	1985	
546398	29	992	1	2	1	96	2	0	1	1995	2
546412	29	067	1	2	1	65	6	0	3	1995	5
546440	29	025	0			29	2	0	3	1963	
546466	29	015	0			127	1	0	3		
546584	29	025	1	2	0	65	3	1	3	2006	1
546616	29	067	1	3	1	60	9	0	3	1969	1
546629	29	067	0			104	1	0	1	1920	
546656	29	901	1	2	0	157	1	0	1	2007	3
546662	29	067	1	2	0	90	5	0	3	1991	4
546663	29	069	1	2	1	162	1	0	1	1997	3
546674	29	070	1	2	0	55	2	0	3	1982	5
546707	29	993	1	2	0	87	1	0	1	1996	4
546716	29	051	1	3	1	80	6	1	3	1993	3
546718	29	091	0			43	10	0	3	1978	
546753	29	993	1	2	1	140	1	0	1	1950	1
546786	29	067	1	2	0	51	5	0	3	1970	2
546827	29	069	0			380	2	0	1	1983	
546856	29	025	1	2	1	74	4	0	3	1991	4
546880	29	067	1	2	1	51	10	0	3	1973	2
546887	29	070	0			133	3	0	3	2001	
546907	29	051	1	2	0	48	5	1	3	1968	1
546931	29	067	1	2	0	78	1	0	1	1947	2
547048	29	070	1	2	0	60	3	0	3	2004	2
547052	29	993	0			73	10	0	3	1973	
547073	29	067	0			175			1		
547149	29	051	1	2	1	98	2	0	3	1967	2
547157	29	067	1	2	1	62	5	0	3	1965	3
547232	29	051	0			174	1	0	1	1969	
547235	29	993	0			50	3	0	3	2007	
547257	29	091	0			92	4	0	3	2004	
547303	29	067	1	2	0	64	10	0	3	1972	2
547308	29	025	0			78	5	0	3	2003	
547314	29	054	1	4	0	123	1	0	1	1975	2
547329	29	067	1	2	0	40	3	0	3	1966	5
547361	29	082	1	2	0	74	4	0	3	2009	3
547376	29	084	1	2	0	83	1	0	2	1957	3
547431	29	070	1	3	1	51	2	0	1	1983	1
547452	29	091	0			47	4	0	3	1995	
547455	29	067	0			107	4	0	3	2005	
547493	29	067	1	3	1						3
547496	29	067	1	2	0	69	4	0	3	1999	4
547516	29	993	1	3	1	28	1	1	2	1940	1
547554	29	993	1	2	0	74	2	0	3	2003	3
547618	29	067	1	2	1	62	5	0	3	1968	2
547624	29	069	1	2	0	109	2	0	1	1965	1
547639	29	069	1	2	0	102	9	0	3	1997	2
547694	29	054	1	4	0	62	5	0	3	1985	2
547710	29	069	1	2	0	75	4	0	3	1978	5
547711	29	067	0			75	5	0	3	1960	
547726	29	067	1	2	1	72	4	0	3	1998	5
547743	29	067	1	2	0	70	5	0	3	1963	3
547768	29	067	1	2	0	65	5	0	3	1965	5
547776	29	054	0			91	9	1	3	1983	
547828	29	992	1	2	0	141	1	0	1	2005	1
547841	29	084	0			42	1	0	2	2000	
547869	29	067	1	2	0	120	1	0	1	1970	3
547918	29	067	0			79	10	0	3	1977	
547965	29	067	1	2	0	56	8	0	3	1973	1
548017	29	993	1	2	0	46	1	0	1	1975	1
548045	29	070	1	2	1	42	3	0	3	1993	2
548078	29	082	0			70	5	0	3	1992	
548103	29	067	1	2	0	75	6	0	3	1969	4
548105	29	991	1	2	0	214	1	0	1	1996	3
548106	29	067	1	2	0	51	10	0	3	1969	4
548176	29	067	1	2	0	114	3	2	3	1975	2
548209	29	008	1	2	0	97	2	0	2	2010	4
548222	29	067	1	2	0	96	7	0	3	2002	3
548246	29	069	0			237	3	0		1990	
548290	29	067	1	3	1	1000	1	0		1987	2
548305	29	993	1	2	1	181	1	0	3	2005	3
548344	29	008	1	2	1	82	5	2	3	2004	4
548351	29	993	1	3	1	83	1	0	1	1988	4
548355	29	901	0			118	5	0	3	1998	
548382	29	054	1	2	0	101	5	0	3	1987	3
548395	29	069	1	4	1	99	4	0	3	2005	3
548404	29	069	1	2	1	75	4	0	3	2000	2
548432	29	992	1	2	1	67			3	2010	1
548436	29	070	1	4	1	84	2	0	2	1988	3
548439	29	054	1	4	0	37	10	0	3	1970	1
548458	29	070	0			41	3	0	3	1987	
548459	29	070	0			65	4	1	3	1984	
548461	29	025	1	3	1	118	1	0	1	2002	1
548500	29	067	1	2	0	114	6	0	3	1982	3
548605	29	015	1	2	0	123	2	0	1	2006	3
548686	29	067	1	2	0	86	7	0	3	2002	1
548691	29	901	1	2	0	159	6	0	3	1998	1
548707	29	991	1	2	0	140	1	0	1	1989	2
548743	29	067	1	2	0	122	8	0	3	2001	5
548768	29	992	1	3	1	70	3	0	3	1989	3
548774	29	901	1	2	0	98	6	0	3	2006	4
548786	29	054	1	3	1	140	2	0	3	2004	2
548835	29	091	1	3	1	41	6	0	3	1981	4
548860	29	067	1	2	0	160	10	0	3	1967	2
548872	29	993	1	2	1	91	3	1	3	2007	1
548886	29	992	0			83	1	0	1	2003	
548908	29	901	1	4	1	111	6	0	3	2008	1
548923	29	901	0			75	4	0	3	2020	
548935	29	075	1	2	0	76	5	0	3	1973	2
548948	29	025	1	2	0	70	1	2	3	2002	2
548961	29	993	1	2	0	171	1	0	1	1974	3
549054	29	067	1	2	1	46	5	0	3	1962	2
549100	29	070	0			89	5	0	3	2002	
549132	29	025	0			105	5	0	3	1992	
549137	29	084	1	2	1	40	1	0	1	1955	1
549144	29	069	1	2	1	62	6	1	3	1975	1
549197	29	067	1	2	0	74	7	0	3	1992	1
549200	29	067	1	2	0	71	8	1	3	1970	5
549207	29	070	0			80	7	0	3	2005	
549240	29	025	1	2	0	100	7	0	3	1982	2
549244	29	993	0			108	3	0	3	1988	
549264	29	067	1	2	0	73	4	0	3	1900	5
549269	29	068	1	2	0	71	1	0	1	1921	5
549294	29	991	0			101	1	0	1	1952	
549312	29	075	0			139	1	0	1	1994	
549357	29	094	0			50	10	0	3	1970	
549449	29	067	1	2	0	65	10	0	3	1970	3
549497	29	094	1	3	0	86	7	0	3	2003	4
549506	29	067	0			100	8	0	3	1979	
549527	29	042	1	4	1	63	1	0	1	1997	2
549557	29	067	1	2	0	61	10	0	3	1967	3
549609	29	070	0			60	3	0	3	1987	
549642	29	007	1	2	0	76	2	0	2	2019	1
549704	29	025	0			26	10	2	3	1975	
549848	29	992	0			111	4	1	3	2003	
549861	29	069	0			78	7	1	3	1975	
549889	29	067	1	2	0	61	5	0	3	1966	1
549918	29	012	1	2	0	40	1	0	1	1900	4
549976	29	008	0			59	1	0	1	1977	
550054	29	067	1	2	1	113	8	0	3	2007	4
550059	29	991	1	3	1	135	1	0	1		1
550062	29	067	1	2	0	81	10	0	3	1981	2
550091	29	993	0			71	3	0	3	2007	
550099	29	069	0			39	10	0	3	1982	
550123	29	094	0			34	10	0	3	1975	
550162	29	025	1	2	1	73	3	1	3	2008	5
550190	29	054	1	4	0	46	10	0	3	1970	1
550201	29	051	0			121	1	0	3	1999	
550250	29	067	1	4	1	71	6	0	3	2007	1
550267	29	084	1	2	1	119	6	0	3	1957	4
550284	29	075	1	2	0	119	1	0	1	1986	1
550303	29	094	0			87	10	0	3	1972	
550307	29	067	1	2	1	59	7	0	3	2005	1
550341	29	991	1	2	1	67	1	0	1		1
550378	29	091	0			65	1	0	1	1970	
550394	29	070	1	2	1	78	1	0	1	1994	4
550405	29	067	1	2	0	75	6	0	3	1987	2
550413	29	901	1	2	1	40	9	0	3	1973	1
550421	29	067	1	2	1	74	10	0	3	1969	3
550447	29	991	1	2	1	123	1	0	2	2007	5
550480	29	084	1	2	0	69	7	0	3	1979	4
550488	29	067	0			96	10	0	3	1974	
550499	29	067	1	2	0	79	4	0	3	1955	3
550502	29	082	1	2	0	60	5	0	3	2001	1
550511	29	069	0			89	5	0	3	1999	
550589	29	091	0			71	4	0	3	2007	
550611	29	993	1	2	0	107	1	0	1	1998	2
550613	29	069	1	3	1	94	1	0	1		5
550618	29	094	1	2	1	58	10	0	3	1970	3
550629	29	054	1	2	0	96	1	0	1	1970	5
550637	29	069	1	2	0	91	9	0	3	2001	3
550638	29	025	0			51	10	0	3	1971	
550673	29	067	1	2	1	56	6	0	3	1970	2
550695	29	067	1	2	0	71	8	0	3	1964	3
550725	29	069	1	2	0	101	2	0	1	1969	5
550740	29	070	1	2	0	82	4	0	3	2004	4
550797	29	054	0			44	4	0	3	2020	
550799	29	069	1	3	1	96	4	0	3	2007	1
550801	29	993	1	2	0	87	1	0	1	1992	1
550830	29	012	0			75	1	0	2	1994	
550844	29	054	1	2	0	153	2	0	3	2003	2
550856	29	992	1	2	0	95	1	0	1	2001	1
550880	29	070	1	2	0	71	4	0	3	2005	4
550914	29	094	1	3	1	83	3	0	3	2007	1
550925	29	070	0			69	3	1	3	1989	
550952	29	008	1	2	0	89	4	1	3	2000	4
550954	29	012	1	2	0	93	3	0	3	1982	3
550977	29	094	0			55	10	0	3	1985	
550990	29	069	0			114	3	0	3	1980	
550995	29	069	0			109	4	0	3	2004	
550997	29	069	1	2	0	155	4	0	3	2003	2
551014	29	067	1	2	0	41	6	0	3	1966	2
551032	29	025	1	2	0	119	7	0	3	2004	3
551040	29	070	0			101	3	0	3	2006	
551091	29	901	1	2	0	75	4	0	3	2006	3
551154	29	067	1	2	0	65	9	0	3	1977	3
551258	29	992	0			160	3	0	3	2019	
551270	29	067	1	2	1	75	2	0	2	1979	2
551303	29	012	1	2	1	78	1	0	1	1991	3
551319	29	054	1	2	0	385	3	0	3	2009	5
551322	29	038	1	2	1				4		2
551355	29	067	1	2	0	72	8	0	3	1975	3
551391	29	007	1	2	0	55	4	0	3	1983	4
551431	29	993	0			122	8	0	3	2008	
551545	29	067	1	2	0	64	8	0	3	2009	4
551572	29	901	1	2	0	99	1	0	1	1981	2
551581	29	067	1	3	1	66	4	0	3	1984	3
551605	29	069	0			143	3	0	3	2001	
551627	29	067	1	2	0	65	5	0	3	1971	1
551696	29	094	0			68	3	0	3	1993	
551733	29	901	1	2	0	65	1	0	3	1987	3
551762	29	069	1	3	1	398	1	0	1	2003	4
551785	29	069	1	2	0	82	5	0	3	1982	1
551803	29	068	0			39	6	0	3	1985	
551831	29	094	0			53	6	0	3	1986	
551854	29	992	1	2	1	124	1	0	1	2005	2
551872	29	992	1	3	1	180	1	0	2		2
551911	29	067	1	2	0	99	8	1	3	1977	4
551935	29	069	1	2	0	91	7	0	3	2004	2
552008	29	091	1	2	0	76	2	0	3	1978	3
552017	29	067	1	2	0	67	10	1	3	1969	2
552027	29	067	1	4	0	64	10	0	3	1968	2
552031	29	901	1	2	0	102	1	1	3	1987	3
552035	29	901	1	2	0	75	5	0	3	1984	1
552040	29	993	0			48	1	0	2	1960	
552041	29	075	1	2	0	84	1	0	3	1998	3
552050	29	992	0			41	2	0	1	1999	
552063	29	067	1	2	0	65	7	0	3	1967	3
552095	29	082	0			85	1	0	1	1973	
552104	29	094	0			47	4	0	3	1964	
552119	29	091	1	2	1		1	0	1	1900	5
552158	29	067	1	3	1	161	1	0	1	1965	3
552169	29	054	1	2	0	68	9	0	3	1977	2
552178	29	069	0			82	10	1	3	1978	
552185	29	070	0			65	3	0	3	1987	
552218	29	067	0			75	10	0	3	1974	
552234	29	993	1	2	1	85	3	0	3	2006	1
552276	29	015	1	2	0	102	1	0	1	1940	2
552333	29	051	1	2	0	70	7	0	3	2007	4
552361	29	070	1	2	0	224	1	0	1	1995	4
552384	29	067	0			50	5	0	3	1962	
552401	29	069	0			65			3	1968	
552424	29	993	0			94	3	0	3	2003	
552435	29	094	1	3	1	69	3	0	3	1990	5
552440	29	082	1	2	0	300	1	0	1		5
552463	29	901	1	3	1	46	1	0	1	2008	1
552473	29	069	1	2	0	112	9	0	3	1986	1
552521	29	008	1	4	1	81	1	0	1	1978	5
552529	29	069	1	3	1	79	4	0	3	2003	2
552547	29	069	0			88	4	0	3	2000	
552552	29	067	1	2	0	70	7	0	3	2000	4
552573	29	067	1	2	0	79	10	0	3	1972	1
552595	29	025	1	4	0	75	1	0	1	1988	1
552684	29	067	1	2	0	56	10	0	3	1974	1
552793	29	067	1	2	0	52	3	0	3	1998	1
552851	29	007	1	2	0	78	1	0	1	2005	4
552896	29	051	1	3	1	44	2	0	1	1950	3
552982	29	991	0			83	1	0	2		
553014	29	075	0			59	1	0	1	1986	
553048	29	008	0			72	1	0	2	2002	
553074	29	094	0			58	10	0	3	1970	
553100	29	075	1	2	0	47	2	0	3	1986	3
553124	29	992	1	2	0	64	1	0	1	2000	1
553138	29	054	1	2	0	98	7	0	3	1988	1
553146	29	069	1	2	0	85	7	0	3	1986	3
553227	29	067	0			34	4	0	3	2009	
553234	29	067	1	2	0	99	1	0	1	1992	2
553259	29	901	0			53	3	0	3	2005	
553262	29	992	0			141	1	0	1	1900	
553308	29	992	1	4	0	84	1	0	1	1956	1
553322	29	008	1	2	0	205	1	0	1	1920	2
553343	29	038	0			83	1	0	1	1980	
553366	29	901	1	2	0	65	4	0	3	1989	1
553435	29	067	0			70	10	0	3	1975	
553446	29	067	1	2	0	65	5	0	3	2010	2
553480	29	025	1	2	0	56	4	0	3	2006	5
553482	29	067	1	2	0	66	3	0	3	1983	2
553600	29	067	1	2	0	52	9	0	3	1973	3
553602	29	038	1	2	0	82	1	0	1	1983	3
553618	29	067	1	2	1	89	6	0	3	1992	2
553625	29	069	0			133	1	0	1	1962	
553658	29	069	1	4	1	70	4	0	3	2004	1
553678	29	069	1	2	0	31	2	0	3	1972	1
553707	29	051	1	2	0	105	4	0	3	2003	4
553711	29	067	1	2	0	100	7	0	3	2004	5
553719	29	993	1	2	1	177	3	0	1	2004	3
553824	29	015	1	2	1	31	1	0	2		1
553842	29	067	1	3	0	89	10	0	3	1972	1
553886	29	067	1	2	0	70	7	0	3	1963	1
553912	29	067	1	2	0	62	10	0	3	1971	1
553916	29	051	1	2	1	112	6	0	3	2000	4
553940	29	068	0			85	1	0	1	1972	
553958	29	901	0			56	10	0	3	1969	
553961	29	082	0			70	2	0	3	1989	
553969	29	901	0			94	5	0	3	2000	
553972	29	067	1	3	0	65	9	0	3	1970	2
554070	29	067	1	3	1	65	9	0	3	1971	4
